,Customer ID,Gender,Age,Married,Dependents,Senior Citizen,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Avg Monthly GB Download,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Churn
808,2946-KIQSP,0,59,0,0,0,35,0,0,1,12,0,0,0,0,1,33.45,1175.85,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
809,3831-YCPUO,0,38,1,1,0,72,1,0,1,19,1,1,1,1,1,109.5,7854.9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
810,2146-EGVDT,1,33,1,0,0,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
811,1306-RPWXZ,0,60,0,1,0,49,1,0,0,0,0,0,0,0,0,20.45,1024.65,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
812,6729-FZWSY,1,45,0,0,0,67,1,0,0,0,0,0,0,0,1,19.45,1195.95,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
813,8044-BGWPI,1,50,1,1,0,12,1,0,0,0,0,0,0,0,1,21.15,306.05,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
814,8070-AAWZP,1,68,1,0,1,24,0,0,1,28,0,0,0,1,0,34.25,828.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
815,3500-NSDOA,1,35,1,0,0,68,1,1,1,10,0,1,1,1,0,70.8,4859.95,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
816,6257-RJOHI,1,58,0,0,0,4,1,0,1,21,0,0,0,1,1,50.8,202.3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
817,8745-PVESG,0,44,0,0,0,57,0,0,1,24,0,0,0,1,1,41.1,2258.25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
818,7632-YUTXB,0,52,1,1,0,25,1,0,0,0,0,0,0,0,0,20.05,520.1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
819,1488-SYSFC,1,31,1,1,0,31,1,0,0,0,0,0,0,0,1,20.65,702.05,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
820,8050-XGRVL,0,22,1,1,0,62,1,0,1,71,0,0,0,1,0,54.75,3425.35,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
821,2826-DXLQO,1,80,1,0,1,7,0,0,1,13,0,0,0,1,0,29.8,220.45,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
822,2521-NPUZR,1,26,1,0,0,70,1,0,1,59,0,1,1,1,0,101.0,7085.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
823,8707-HOEDG,0,26,1,1,0,70,1,1,1,85,1,1,1,0,1,110.2,7689.8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
824,6353-BRMMA,0,62,1,1,0,54,1,1,1,76,1,1,1,1,1,104.1,5645.8,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
825,8207-DMRVL,1,47,1,1,0,72,1,1,1,58,1,1,1,0,0,114.55,8306.05,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
826,2828-SLQPF,1,53,0,0,0,19,1,0,1,5,0,0,0,1,1,45.0,865.85,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
827,1304-BCCFO,1,24,1,0,0,9,1,0,1,82,1,1,1,1,1,70.05,564.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
828,2320-SLKMB,0,46,0,0,0,26,0,0,1,29,1,0,0,1,1,44.45,1183.8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
829,3021-VLNRJ,0,25,0,1,0,50,1,0,1,71,1,0,0,1,1,70.8,3478.15,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
830,8404-VLQFB,0,21,1,1,0,15,1,1,0,0,0,0,0,0,1,25.25,394.85,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
831,9512-PHSMG,0,27,1,0,0,10,1,0,0,0,0,0,0,0,1,20.55,252.75,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
832,4957-SREEC,1,38,1,1,0,70,1,0,0,0,0,0,0,0,0,20.35,1458.1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
833,9978-HYCIN,1,72,1,1,1,47,1,0,1,22,1,0,0,0,1,84.95,4018.05,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
834,7328-ZJAJO,0,19,1,1,0,59,1,0,0,0,0,0,0,0,0,19.5,1222.65,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
835,8957-THMOA,0,40,0,1,0,50,1,0,0,0,0,0,0,0,0,20.15,970.85,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
836,0347-UBKUZ,0,46,0,0,0,15,1,0,0,0,0,0,0,0,0,19.9,320.45,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
837,4115-BNPJY,1,60,1,0,0,29,1,0,1,7,1,1,1,1,0,75.55,2054.4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
838,2806-MLNTI,1,79,1,0,1,52,1,1,1,9,1,1,1,1,1,105.1,5376.4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
839,7305-ZWMAJ,1,45,1,0,0,30,1,0,0,0,0,0,0,0,0,20.7,587.1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
840,5968-XQIVE,1,32,1,0,0,72,1,1,1,18,1,0,0,1,1,89.7,6588.95,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
841,7526-IVLYU,1,46,0,0,0,3,1,0,0,0,0,0,0,0,1,19.65,68.35,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
842,6725-TPKJO,1,28,0,0,0,44,1,0,0,0,0,0,0,0,0,20.05,845.25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
843,5248-KWLAR,1,31,1,0,0,71,1,1,1,29,1,1,1,1,0,90.35,6325.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
844,4893-GYUJU,0,29,0,0,0,50,1,0,0,0,0,0,0,0,1,19.35,1033.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
845,8212-DJRCH,1,33,1,1,0,5,1,0,1,19,0,1,1,1,1,90.35,434.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
846,9499-XPZXM,0,45,1,0,0,72,1,1,1,26,0,0,0,1,0,64.75,4804.75,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
847,4827-LTQRJ,0,70,1,1,1,66,1,1,1,28,1,1,0,1,1,110.6,7210.85,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
848,8845-LWKGE,0,56,1,1,0,30,1,0,1,18,1,0,0,1,1,64.5,1985.15,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
849,0946-FKYTX,1,42,0,0,0,52,0,0,1,14,0,0,0,1,0,30.1,1623.4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
850,2599-CIPQE,1,36,1,1,0,71,1,0,1,57,1,1,1,0,0,109.3,7782.85,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
851,6013-BHCAW,1,27,1,1,0,61,1,1,1,41,1,1,1,1,1,81.0,4976.15,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
852,6252-DFGTK,0,64,1,0,0,37,1,1,1,11,0,0,0,1,0,68.1,2479.25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
853,7401-RUBNK,0,25,1,0,0,18,1,0,1,41,0,0,0,1,0,74.8,1438.05,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
854,4223-BKEOR,0,55,0,0,0,21,1,0,1,15,0,1,1,1,0,64.85,1336.8,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
855,7733-UDMTP,0,65,0,0,1,57,0,0,1,26,1,1,1,1,1,55.0,3094.05,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
856,1599-EAHXY,1,37,1,1,0,60,1,1,0,0,0,0,0,0,0,23.95,1506.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
857,4955-VCWBI,0,51,1,1,0,43,1,0,0,0,0,0,0,0,0,20.0,817.95,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
858,5206-HPJKM,1,64,0,0,0,17,1,0,1,14,0,0,0,1,1,55.5,934.15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
859,5787-KXGIY,1,54,1,0,0,72,1,0,0,0,0,0,0,0,0,19.3,1304.8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
860,7569-NMZYQ,0,33,1,1,0,72,1,1,1,53,1,1,1,1,1,118.75,8672.45,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
861,6166-YIPFO,1,33,1,0,0,72,0,0,1,12,1,1,1,0,1,64.7,4746.05,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
862,2190-BCXEC,0,61,1,0,0,40,1,1,1,17,0,0,0,1,1,78.85,3126.85,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
863,2040-VZIKE,0,56,1,0,0,49,1,1,1,10,1,1,1,1,1,100.85,4847.35,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
864,3987-KQDDU,1,58,0,0,0,9,1,0,1,6,0,0,0,1,0,75.6,661.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
865,3638-WEABW,0,25,1,0,0,58,1,1,1,76,0,0,0,1,1,59.9,3505.1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
866,0853-TWRVK,1,59,1,0,0,72,1,1,1,5,0,1,1,1,0,105.6,7581.5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
867,6583-KQJLK,0,66,1,0,1,15,1,0,1,19,1,1,1,1,1,94.65,1285.05,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
868,1564-HJUVY,1,53,0,0,0,4,1,0,1,11,1,0,0,1,1,63.75,226.2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
869,0550-DCXLH,1,64,0,0,0,13,1,0,1,21,1,1,1,1,0,73.35,931.55,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
870,3810-PJUHR,1,63,1,1,0,70,1,1,0,0,0,0,0,0,0,25.35,1715.15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
871,8791-GFXLZ,1,58,0,0,0,12,1,0,1,12,0,0,0,1,1,49.05,593.05,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
872,3642-BYHDO,0,34,1,1,0,71,1,0,0,0,0,0,0,0,0,19.9,1389.35,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
873,7993-NQLJE,1,39,1,1,0,15,1,0,1,17,0,0,0,1,0,75.1,1151.55,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
874,9391-YZEJW,0,42,0,0,0,62,1,1,1,26,1,1,1,1,1,94.0,5757.2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
875,1307-ATKGB,1,21,0,0,0,24,1,0,1,59,0,1,1,1,1,89.55,2187.15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
876,1271-UODNO,1,60,0,0,0,39,1,1,1,16,0,0,0,1,1,53.85,2200.7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
877,1843-TLSGD,0,56,1,1,0,13,1,0,0,0,0,0,0,0,0,20.85,272.35,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
878,6537-OTKMY,1,52,0,0,0,15,0,0,1,14,1,1,1,1,0,50.75,688.2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
879,5515-RUGKN,1,63,0,0,0,8,1,0,1,26,0,1,1,1,1,54.75,438.05,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
880,9552-TGUZV,1,57,1,0,0,8,1,0,1,18,0,0,0,1,1,75.0,658.1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
881,0030-FNXPP,0,22,0,0,0,3,1,0,0,0,0,0,0,0,0,19.85,57.2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
882,8107-RZLNV,1,22,1,0,0,72,1,1,1,85,1,1,1,1,1,106.3,7565.35,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
883,2522-WLNSF,0,74,1,0,1,34,1,0,1,23,1,0,0,1,0,64.2,2106.3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
884,1635-HDGFT,0,29,0,1,0,19,1,0,0,0,0,0,0,0,0,20.5,398.55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
885,4568-TTZRT,1,36,0,0,0,9,1,0,0,0,0,0,0,0,0,20.4,181.8,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
886,5743-KHMNA,1,43,0,0,0,71,1,1,0,0,0,0,0,0,0,25.55,1898.1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
887,8158-WPEZG,1,20,0,0,0,11,0,0,1,73,0,0,0,1,1,35.65,425.1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
888,1960-UYCNN,1,35,0,0,0,10,1,1,1,13,0,1,1,1,1,95.25,1021.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
889,3597-YASZG,0,73,1,0,1,70,1,1,1,13,1,1,0,1,1,104.45,7349.35,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
890,4060-LDNLU,1,22,0,0,0,7,1,1,1,48,1,1,1,1,0,96.2,639.7,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
891,1552-AAGRX,0,22,0,0,0,30,1,1,1,73,1,1,1,0,0,106.4,3211.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
892,2958-NHPPS,1,45,0,0,0,23,1,0,0,0,0,0,0,0,0,20.85,473.9,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
893,2937-FTHUR,0,45,0,1,0,18,1,1,1,28,0,1,1,1,0,64.8,1166.7,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
894,6518-PPLMZ,1,38,1,1,0,53,1,0,0,0,0,0,0,0,1,19.4,1110.35,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
895,2072-ZVJJX,1,47,1,0,0,68,1,1,0,0,0,0,0,0,0,25.25,1728.2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
896,5522-JBWMO,1,62,0,1,0,1,1,0,1,29,0,0,0,1,0,44.0,44.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
897,9128-CPXKI,0,36,0,0,0,59,1,0,1,30,1,1,1,1,0,95.8,5655.45,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
898,8780-YRMTT,0,64,0,0,0,66,0,0,1,29,0,0,0,0,1,47.4,3177.25,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
899,8644-XYTSV,1,37,1,0,0,42,0,0,1,7,1,0,0,1,1,40.15,1626.05,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
900,3055-MJDSB,1,24,0,0,0,9,0,0,1,52,0,0,0,1,1,24.6,190.1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
901,8627-ZYGSZ,1,32,1,0,0,47,1,1,1,30,0,0,0,1,1,78.9,3650.35,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
902,6402-SSEJG,0,31,0,0,0,25,0,0,1,9,1,1,1,1,0,61.05,1540.2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
903,7096-UCLNH,1,30,0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
904,0784-GTUUK,1,26,1,0,0,62,1,1,0,0,0,0,0,0,1,23.75,1446.8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
905,7073-QETQY,1,59,1,0,0,66,1,0,0,0,0,0,0,0,1,20.35,1359.5,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
906,8217-QYOHV,1,27,0,0,0,5,1,0,1,41,0,0,1,1,1,55.75,266.95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
907,8871-JLMHM,0,27,1,0,0,68,1,1,1,26,0,0,0,1,0,90.2,6297.65,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
908,6901-GOGZG,1,28,0,1,0,60,1,1,1,85,1,1,1,1,1,84.95,4984.85,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
909,9847-HNVGP,1,23,0,0,0,17,1,0,0,0,0,0,0,0,0,19.95,310.6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
910,1574-DYCWE,0,60,1,1,0,51,1,0,0,0,0,0,0,0,0,19.95,1028.75,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
911,6625-FLENO,1,31,1,0,0,58,1,0,0,0,0,0,0,0,0,20.75,1185.95,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
912,7872-BAAZR,0,49,1,1,0,53,1,0,0,0,0,0,0,0,0,19.55,1007.9,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
913,5848-FHRFC,0,49,0,0,0,68,1,0,0,0,0,0,0,0,0,20.05,1386.9,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
914,6997-UVGOX,1,35,1,1,0,71,1,0,1,53,1,1,1,1,0,85.45,6029.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
915,0013-MHZWF,0,23,0,1,0,9,1,0,1,73,1,1,1,1,1,69.4,571.45,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
916,0295-QVKPB,1,38,0,0,0,5,1,0,1,5,1,0,0,1,1,63.95,318.1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
917,9503-XJUME,1,23,0,1,0,52,1,0,0,0,0,0,0,0,0,19.65,928.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
918,2027-DNKIV,1,28,1,1,0,37,1,0,1,76,0,0,0,1,1,58.75,2203.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
919,0141-YEAYS,0,77,0,0,1,27,1,1,1,4,0,0,0,1,1,86.45,2401.05,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
920,2676-ISHSF,1,22,0,0,0,1,1,0,0,0,0,0,0,0,0,20.3,20.3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
921,6972-SNKKW,0,60,0,0,0,6,1,0,0,0,0,0,0,0,0,20.0,109.2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
922,0463-WZZKO,1,23,0,0,0,3,1,0,0,0,0,0,0,0,1,20.75,67.1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
923,2812-REYAT,0,56,1,0,0,49,1,0,0,0,0,0,0,0,1,20.05,923.1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
924,8313-NDOIA,0,48,0,0,0,24,1,1,1,4,1,1,1,0,1,104.15,2494.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
925,5568-DMXZS,0,36,0,0,0,8,1,0,1,16,1,0,0,1,1,65.45,554.45,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
926,7663-YJHSN,0,33,1,0,0,72,1,1,1,8,1,0,0,0,1,103.95,7556.9,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
927,6024-RUGGH,1,22,1,1,0,72,1,1,0,0,0,0,0,0,1,25.2,1798.9,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
928,8896-RAZCR,0,42,0,0,0,44,1,0,0,0,0,0,0,0,0,19.9,868.1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
929,8597-CWYHH,1,50,0,0,0,43,1,1,1,7,1,1,1,1,0,94.35,3921.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
930,0396-UKGAI,1,25,0,1,0,23,1,0,1,47,0,0,1,1,1,55.3,1284.2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
931,3766-EJLFL,0,55,1,1,0,68,1,1,1,53,1,1,1,1,1,109.05,7508.55,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
932,1814-WFGVS,1,53,1,1,0,72,0,0,1,53,1,0,0,1,0,48.9,3527.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
933,8752-IMQOS,1,28,1,0,0,5,1,0,0,0,0,0,0,0,0,20.1,85.1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
934,7771-CFQRQ,0,32,1,1,0,47,1,0,1,57,0,1,1,0,0,63.8,3007.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
935,1394-SUIUH,0,70,1,0,1,44,1,0,1,6,0,0,0,1,1,85.15,3670.5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
936,7608-RGIRO,1,62,0,1,0,62,1,1,0,0,0,0,0,0,1,24.4,1413.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
937,2731-GJRDG,0,55,0,0,0,32,1,1,1,12,1,1,1,1,1,109.55,3608.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
938,5671-RQRLP,0,72,1,0,1,70,1,1,1,3,0,0,0,1,1,75.65,5411.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
939,3521-MNKLV,1,25,0,0,0,24,1,0,1,73,0,0,0,1,1,49.7,1167.8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
940,4742-DRORA,1,59,1,0,0,60,1,1,1,29,1,0,0,1,1,95.4,5812.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
941,9027-YFHQJ,1,26,0,0,0,7,1,1,0,0,0,0,0,0,1,25.05,152.95,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
942,2657-VPXTA,0,45,1,1,0,10,1,0,1,51,1,1,1,1,1,88.85,929.45,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
943,5524-KHNJP,1,35,1,0,0,33,1,0,1,30,1,1,1,1,0,74.75,2453.3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
944,7789-HKSBS,0,79,1,0,1,42,1,1,1,7,1,1,1,1,1,105.2,4599.15,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
945,1465-WCZVT,0,44,1,1,0,3,1,0,0,0,0,0,0,0,0,19.65,60.65,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
946,5804-HYIEZ,1,40,1,1,0,70,1,1,1,13,1,1,1,1,1,106.05,7554.05,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
947,7501-IWUNG,0,57,1,0,0,61,1,0,1,24,1,1,1,0,1,73.8,4616.05,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
948,9065-ZCPQX,1,24,1,0,0,72,1,1,1,85,0,1,1,1,0,78.85,5763.15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
949,3680-CTHUH,1,22,0,0,0,60,1,1,1,52,1,1,1,1,1,116.6,7049.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
950,9643-YBLUR,1,27,1,0,0,9,1,1,1,59,0,1,1,1,1,69.05,653.95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
951,3489-HHPFY,0,40,1,0,0,2,1,1,1,13,1,0,0,1,1,84.05,134.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
952,6745-JEFZB,1,64,1,0,0,35,1,1,1,10,1,0,0,0,1,91.5,3236.35,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
953,4237-CLSMM,1,45,1,0,0,2,1,0,0,0,0,0,0,0,0,20.0,38.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
954,6435-VWCCY,1,71,1,0,1,65,1,1,1,26,1,0,0,1,1,92.7,5968.4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
955,2522-AHJXR,1,36,1,0,0,60,1,1,1,9,1,1,1,1,1,109.45,6572.85,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
956,2335-GSODA,1,36,0,1,0,23,0,0,1,26,0,0,0,1,0,40.1,857.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
957,0667-NSRGI,0,45,1,0,0,48,1,1,1,15,0,1,1,1,1,69.55,3435.6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
958,9534-NSXEM,1,28,0,0,0,26,1,0,0,0,0,0,0,0,1,20.65,595.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
959,7629-WFGLW,0,80,1,0,1,56,1,1,1,27,0,0,0,1,0,95.65,5471.75,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
960,7143-BQIBA,1,32,0,0,0,10,1,0,1,17,1,0,0,1,0,62.25,612.95,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
961,2824-MYYBN,0,43,1,1,0,37,1,1,1,11,1,1,1,1,1,95.25,3314.15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
962,4854-SSLTN,1,49,1,1,0,2,1,0,1,53,0,0,0,1,0,59.5,130.5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
963,5734-EJKXG,0,25,0,0,0,61,1,1,1,42,1,1,1,1,1,118.6,7365.7,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
964,6265-FRMTQ,1,56,0,0,0,31,1,0,0,0,0,0,0,0,0,20.4,609.1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
965,6855-VLGOS,1,51,1,1,0,72,1,0,0,0,0,0,0,0,0,20.55,1432.55,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
966,3133-PZNSR,1,25,1,1,0,72,1,1,1,59,0,1,1,1,1,97.75,6991.6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
967,4091-TVOCN,1,51,0,0,0,48,1,1,1,6,1,1,1,0,1,78.75,3682.45,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
968,8265-HKSOW,0,35,1,1,0,72,1,1,1,19,0,1,1,1,0,107.45,7658.3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
969,0487-RPVUM,1,49,1,0,0,61,1,1,1,28,1,0,0,1,0,99.4,5943.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
970,5777-KJIRB,0,61,0,0,0,40,1,0,1,6,0,0,0,1,1,50.25,2023.55,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
